Var1,Var2
SPHMYLNtl,Transport
THFtl,Transport
Uritl,Transport
XYLtly,Transport
r1052,Transport
r1299,Transport
r1301,Transport
r1302,Transport
r1367,Transport
r1368,Transport
24_25DHVITD3tm,Transport
10FTHFtm,Transport
24_25DHVITD2tm,Transport
3AIBtm,Transport
3MOBt2im,Transport
3MOPt2im,Transport
4MOPt2im,Transport
5THFtm,Transport
7DHFtm,Transport
AACTtm,Transport
ADNtm,Transport
AKGMALtm,Transport
ALDSTRNtm,Transport
AMETt2m,Transport
ASPGLUm,Transport
BHBtm,Transport
BTNt2m,Transport
CBL2tm,Transport
CDPDAGtm,Transport
CHSTEROLt3,Transport
CITRtm,Transport
CITtam,Transport
CO2tm,Transport
COAtim,Transport
CRTSLtm,Transport
CYANtm,Transport
DECDPtm,Transport
DGSNtm,Transport
DHFtm,Transport
DMGtm,Transport
DNDPt10m,Transport
DNDPt11m,Transport
DNDPt13m,Transport
DNDPt14m,Transport
DNDPt15m,Transport
DNDPt16m,Transport
DNDPt17m,Transport
DNDPt18m,Transport
DNDPt1m,Transport
DNDPt20m,Transport
DNDPt21m,Transport
DNDPt25m,Transport
DNDPt28m,Transport
DNDPt32m,Transport
DNDPt37m,Transport
DNDPt38m,Transport
DNDPt39m,Transport
DNDPt40m,Transport
DNDPt42m,Transport
DNDPt43m,Transport
DNDPt45m,Transport
DNDPt49m,Transport
DNDPt50m,Transport
DNDPt52m,Transport
DNDPt55m,Transport
DNDPt56m,Transport
DNDPt57m,Transport
DNDPt59m,Transport
DNDPt5m,Transport
DNDPt60m,Transport
DNDPt61m,Transport
DNDPt62m,Transport
DNDPt63m,Transport
DNDPt6m,Transport
FALDtm,Transport
FORtm,Transport
FUMSO4tm,Transport
FUMtm,Transport
GLNtm,Transport
GLYtm,Transport
H2O2tm,Transport
HMGCOAtm,Transport
ILEtmi,Transport
L_LACtcm,Transport
LYStm,Transport
MALtm,Transport
O2Stm,Transport
OCCOAtm,Transport
ORNt4m,Transport
PCFLOPm,Transport
PHEMEtm,Transport
PROtm,Transport
PSFLIPm,Transport
TCYNTtm,Transport
THFtm,Transport
THMMPtm_cho,Transport
THMt2m,Transport
THYMDtm,Transport
XOL27OHtm,Transport
XOL7AH2tm,Transport
XOLTRIOLtm,Transport
r0801,Transport
r0819,Transport
r0822,Transport
r0829,Transport
r0830,Transport
r0836,Transport
r0885,Transport
r0907,Transport
MALICITtm,Transport
r0915,Transport
r0921,Transport
r0926,Transport
r0962,Transport
r0975,Transport
CARN1619Zt_m,Transport
r1005,Transport
r1008,Transport
r1117,Transport
r1155,Transport
PPCOAtm,Transport
ALAtmi,Transport
r1435,Transport
r1437,Transport
PHEt2m,Transport
r1456,Transport
r1467,Transport
r1468,Transport
25HVITD2tin_m,Transport
r2472,Transport
r2374,Transport
r2375,Transport
r2377,Transport
r2382,Transport
r2384,Transport
r2385,Transport
r2387,Transport
r2388,Transport
r2396,Transport
r2399,Transport
r2400,Transport
r2404,Transport
r2520,Transport
r2405,Transport
r2407,Transport
r2408,Transport
r2409,Transport
r2411,Transport
r2412,Transport
r2419,Transport
C4tmc,Transport
3AIB_Dtm,Transport
AHCYStm,Transport
GLU5SAtmc,Transport
DCTPtm_cho,Transport
DGTPtm_cho,Transport
DTTPtm_cho,Transport
q10h2tc,Transport
NADtm,Transport
PPItm,Transport
C02712tm,Transport
ACTHRtc,Transport
ACILEtm,Transport
ACLEUtm,Transport
ACHOMtm,Transport
PHEACGLYtm,Transport
HXAt1,Transport
PACALDtm,Transport
BZtm,Transport
PA_HStm,Transport
MMALtm,Transport
r2514m,Transport
3HMPtm,Transport
ACGLUtm,Transport
LPAMtm,Transport
r2535m,Transport
PGLYCtm,Transport
FTCD,Transport
4OHBUTtmc,Transport
PHPYRtm,Transport
CE4970tm,Transport
CE2026tm,Transport
HEXDTRtm,Transport
CE4968tm,Transport
ISOBUTtm,Transport
T4HCINNMtm,Transport
4HBZtm,Transport
SUCSALtm,Transport
2M3OVACtm,Transport
GD3tm,Transport
TETPENT3COAtm,Transport
3MGLUTACtm,Transport
HMR_0166,Transport
HMR_0172,Transport
HMR_0178,Transport
PPIOGLYtm,Transport
HMR_0587,Transport
HMR_1284,Transport
HMR_1744,Transport
HMR_1745,Transport
HMR_1753,Transport
HMR_1630,Transport
HMR_1666,Transport
HMR_2603,Transport
HMR_2604,Transport
HMR_2609,Transport
CARN140t_m,Transport
HMR_2621,Transport
HMR_2624,Transport
HMR_2737,Transport
HMR_2634,Transport
HMR_2649,Transport
HMR_2652,Transport
HMR_2673,Transport
HMR_2676,Transport
HMR_2677,Transport
HMR_2682,Transport
HMR_2683,Transport
HMR_2692,Transport
HMR_2700,Transport
HMR_2704,Transport
HMR_2706,Transport
CARN1829Z12Zt_m,Transport
HMR_2668,Transport
HMR_2735,Transport
HMR_2710,Transport
HMR_2722,Transport
HMR_2731,Transport
HMR_2734,Transport
CARN1836Z9Z12Zt_m,Transport
HMR_2753,Transport
HMR_2757,Transport
HMR_2760,Transport
HMR_2764,Transport
HMR_2769,Transport
HMR_2770,Transport
HMR_2773,Transport
HMR_2776,Transport
HMR_4266,Transport
HMR_4756,Transport
HMR_4957,Transport
GLNtm_1,Transport
HMR_6408,Transport
HMR_8418,Transport
DCYTtm,Transport
25HVITD3tin_m,Transport
10FTHF5GLUtm,Transport
10FTHF6GLUtm,Transport
10FTHF7GLUtm,Transport
11DOCRTSLtm,Transport
11DOCRTSTRNtm,Transport
3SALAASPm,Transport
4ABUTtm,Transport
4MPTNLtm,Transport
6DHFtm,Transport
6THFtm,Transport
7THFtm,Transport
ACACt2m,Transport
ACALDtm,Transport
ACETONEt2m,Transport
ACRNtm,Transport
ACt2m,Transport
ARGtm,Transport
ASNtm,Transport
ATPtm,Transport
BALAtmr,Transport
BUTt2m,Transport
CHLtm,Transport
CHSTEROLt1,Transport
CHSTEROLt2,Transport
CITtbm,Transport
CRNtim,Transport
CRTSTRNtm,Transport
CYTDtm,Transport
D_LACtm,Transport
DNDPt12m,Transport
DNDPt19m,Transport
DNDPt23m,Transport
DNDPt24m,Transport
DNDPt2m,Transport
DNDPt30m,Transport
DNDPt31m,Transport
DNDPt3m,Transport
DNDPt41m,Transport
DNDPt44m,Transport
DNDPt46m,Transport
DNDPt47m,Transport
DNDPt48m,Transport
DNDPt4m,Transport
DNDPt51m,Transport
DNDPt53m,Transport
DNDPt54m,Transport
DNDPt58m,Transport
DNDPt7m,Transport
CRNCARtm,Transport
r2434,Transport
CARN160t_m,Transport
CARN1819Zt_m,Transport
r2437,Transport
r2438,Transport
r2539,Transport
r2371,Transport
r2372,Transport
AKGCITtm,Transport
r2376,Transport
r2378,Transport
r2379,Transport
r2380,Transport
r2381,Transport
r2386,Transport
r2389,Transport
r2390,Transport
r2391,Transport
r2392,Transport
r2393,Transport
r2394,Transport
r2395,Transport
r2397,Transport
r2398,Transport
r2401,Transport
r2402,Transport
r2403,Transport
r2406,Transport
r2410,Transport
r2413,Transport
r2416,Transport
r2420,Transport
r2425,Transport
AMETtm,Transport
ACGLYtc,Transport
DATPtm_cho,Transport
DHAPtm,Transport
q10tm,Transport
SACCRP_Lte,Transport
C05953tm,Transport
XOL27OHtmc,Transport
BGLYtm,Transport
MALOAAtm,Transport
MLTHFtm,Transport
2MOPtm,Transport
GLYCLTtm,Transport
34HPLtm,Transport
3HPPtm,Transport
PGP_hs_tm,Transport
PROSTGE2t2m,Transport
NACCYStm,Transport
AGMt_m,Transport
FA40COAtm,Transport
HMR_0182,Transport
HMR_0185,Transport
TIGGLYtm,Transport
3OHGLUTACtm,Transport
GLUTCONtm,Transport
3HIVActm,Transport
THEXDDtm,Transport
HPDECEtm,Transport
5EIPENCtm,Transport
HMR_1752,Transport
HMR_1764,Transport
HMR_2670,Transport
HMR_2671,Transport
HMR_2679,Transport
HMR_2685,Transport
HMR_2686,Transport
HMR_2688,Transport
HMR_2689,Transport
HMR_2691,Transport
HMR_2695,Transport
TETTET6COAtm,Transport
TETPENT6COAtm,Transport
HMR_2697,Transport
HMR_2701,Transport
HMR_2703,Transport
HMR_2707,Transport
HMR_2709,Transport
HMR_2712,Transport
HMR_2713,Transport
HMR_2715,Transport
HMR_2718,Transport
HMR_2727,Transport
HMR_0962,Transport
HMR_1243,Transport
HMR_1620,Transport
HMR_2127,Transport
HMR_3520,Transport
HMR_2610,Transport
HMR_2613,Transport
HMR_2622,Transport
HMR_2635,Transport
HMR_2644,Transport
HMR_7757,Transport
HMR_7758,Transport
HMR_8505,Transport
HMR_8510,Transport
ID3ACALDtm,Transport
HMR_2650,Transport
HMR_2653,Transport
CARN180t_m,Transport
HMR_2659,Transport
HMR_2661,Transport
VACCCPT2,Transport
HMR_2667,Transport
HMR_3864,Transport
HMR_4964,Transport
FE2utm,Transport
HMR_8776,Transport
HMR_9019,Transport
HMR_9174,Transport
DCMPtm,Transport
Htmi,Transport
1A25HVITD2tm,Transport
FE2tm,Transport
FUMSO3tm,Transport
FUMTSULtm,Transport
GLUt2m,Transport
GLXtm,Transport
GLYBtm,Transport
GLYC3Ptm,Transport
GLYCtm,Transport
H2Otm,Transport
LEUt5m,Transport
L_LACtm,Transport
MALSO3tm,Transport
MALSO4tm,Transport
MALTSULtm,Transport
NACASPtm,Transport
O2tm,Transport
ORNt3m,Transport
PE_HStm,Transport
PEFLIPm,Transport
PPAtm,Transport
PRGNLONEtm,Transport
PYRt2m,Transport
SARCStm,Transport
SUCCtm,Transport
THMPPtm_cho,Transport
VALt5m,Transport
SUCFUMtm,Transport
r0834,Transport
r0835,Transport
NH4tm,Transport
r0911,Transport
CITtcm,Transport
r0927,Transport
r0950,Transport
r0973,Transport
r1020,Transport
r1078,Transport
r1146,Transport
HISt2m,Transport
METtm,Transport
thr_mt,Transport
r1454,Transport
ACTYRtc,Transport
CE2176tm,Transport
NACVANALAtm,Transport
2M3HBUtm,Transport
HMR_2738,Transport
HMR_2740,Transport
HMR_2741,Transport
HMR_2772,Transport
HMR_2775,Transport
IND3ACtm,Transport
ACHtn,Transport
ACNAMtn,Transport
ATPtn,Transport
CHOLtn,Transport
CMPACNAtn,Transport
CTPtn,Transport
DATPtn,Transport
DCTPtn,Transport
DITPtn,Transport
DNADtn,Transport
DTDPtn,Transport
DUDPtn,Transport
GMPtn,Transport
IDPtn,Transport
ITPtn,Transport
LYStn,Transport
MI1P_Dtn,Transport
NADtn,Transport
NH4tn,Transport
NICRNTtn,Transport
O2Stn,Transport
O2tn,Transport
PAIL_HStn,Transport
PAIL45P_HStn,Transport
PItn,Transport
PPMI12346Ptn,Transport
RAtn3,Transport
Uritn,Transport
UTPtn,Transport
4ABUTtcn,Transport
UDPGALt2n,Transport
PCHOL_HStn,Transport
CHOLPtn,Transport
SPHINGStn,Transport
GDA1tn,Transport
GALSIDEtn,Transport
CERT1tn,Transport
GD1Atn,Transport
HMR_0984,Transport
HMR_1095,Transport
AMPtn,Transport
HMR_8476,Transport
35CGMPtn,Transport
ACCOAtn,Transport
BIOCYTtn,Transport
BTNtn,Transport
COAtn,Transport
CYTDtn,Transport
DGTPtn,Transport
DIDPtn,Transport
DTTPtn,Transport
DUMPtn,Transport
DURItn,Transport
1a25DHVITD3TRn,Transport
SPHGNtn,Transport
HMR_2585,Transport
HMR_6617,Transport
HMR_6619,Transport
H2O2tn,Transport
H2Otn,Transport
HRETNtn,Transport
MI14Ptn,Transport
MINOHPtn,Transport
NMNtn,Transport
ORETNtn,Transport
ORETNtn2,Transport
PA_HStn,Transport
PAIL4P_HStn,Transport
RAtn,Transport
r1459,Transport
HMR_9674,Transport
ACALDtx,Transport
ADRNCOAtx,Transport
ARACHDCOAtx,Transport
ASPDxt,Transport
ATPtx,Transport
C226COAtx,Transport
CLPNDCOAtx,Transport
CRNCAR3tp,Transport
CRNCARtp,Transport
FADH2tx,Transport
FADtx,Transport
FORMCOAtx,Transport
FRDPtc,Transport
FRDPtr,Transport
GLXtp,Transport
GLYCLTtp,Transport
HDD2COAtx,Transport
HMGCOAtx,Transport
HPYRtp,Transport
Htx,Transport
HXANtx,Transport
IPDPtx,Transport
TTCCOAtx,Transport
NADPtxu,Transport
NH4tp,Transport
NRVNCCOAtx,Transport
OCCOAtx,Transport
OXAtp,Transport
PItx,Transport
PRISTCOAtx,Transport
PRISTtx,Transport
SARCStp,Transport
STCOAtx,Transport
SUCCtp,Transport
TDCHOLAtx,Transport
TETHEX3COAtx,Transport
TETPENT6COAtx,Transport
THCHOLSTOICtm,Transport
TMNDNCCOAtx,Transport
r0954,Transport
r0997,Transport
r1007,Transport
r1014,Transport
r1148,Transport
r1292,Transport
r1428,Transport
r2502,Transport
r2516,Transport
r2517,Transport
r2518,Transport
ACRNtp,Transport
C4tcx,Transport
C6COAt,Transport
DOCOSCOAtxc,Transport
STCOATxc,Transport
LGNCCOAtcx_1,Transport
NRVNCCOAtxc,Transport
SCP21cx,Transport
CRNtp,Transport
LACLt,Transport
MAL_Ltx,Transport
NADtx,Transport
C03990tx,Transport
HXAt2,Transport
3HADPACtxc,Transport
ARG_Dtx,Transport
HMR_1242,Transport
HMR_1758,Transport
HMR_1759,Transport
HMR_1629,Transport
HMR_3021,Transport
HMR_3023,Transport
HMR_3106,Transport
HMR_3478,Transport
HMR_4790,Transport
FA160tp,Transport
CO2tp,Transport
ACACtx,Transport
ADPtx,Transport
AKGtp,Transport
AMPtp,Transport
ARACHCOAtx,Transport
COAtp,Transport
CRNtx,Transport
DCSPTN1COAtx,Transport
DGCHOLtx,Transport
DHCHOLESTANATEtm,Transport
ETOHtx,Transport
r2497,Transport
r2498,Transport
r2499,Transport
r2501,Transport
r2503,Transport
STRDNCCOAtxc,Transport
FA160COAabcp_1,Transport
C4x,Transport
C6CRNtcx,Transport
C9BRxtc,Transport
DCSPTN1COAtxc,Transport
DOCO13ECOAtxc,Transport
PRISTCOAtcx,Transport
HXCOAtx,Transport
LPIPECOLtx,Transport
C02592tx,Transport
ORN_Dtx,Transport
5G2OXPTtx,Transport
5A2OPNTNtx,Transport
3OHSEBACtxc,Transport
3OHSUBACtxc,Transport
HMR_3018,Transport
HMR_1104,Transport
HMR_1135,Transport
HMR_1283,Transport
HMR_1623,Transport
HMR_1665,Transport
HMR_1701,Transport
ICITt_x,Transport
HMR_3867,Transport
HMR_9179,Transport
GCHOLAtx,Transport
GLYtp,Transport
H2O2tp,Transport
H2Otp,Transport
HEXCCOAtx,Transport
LYStip,Transport
NADHtpu,Transport
NADPHtxu,Transport
NAtx,Transport
O2Stx,Transport
O2tp,Transport
ODECOAtx,Transport
PMTCOAtx,Transport
PPItx,Transport
PRISTANALtx,Transport
SCP21x,Transport
SCP22x,Transport
SERtp,Transport
TCHOLAtx,Transport
TETPENT3COAtx,Transport
TETTET6COAtx,Transport
THP2Ctp,Transport
URATEtx,Transport
XANtx,Transport
r1003,Transport
r0934,Transport
r0990,Transport
r0999,Transport
r1006,Transport
r1012,Transport
r1019,Transport
AKGICITtm,Transport
GLY3Pt,Transport
ACtp,Transport
HMR_9680,Transport
GPAM_hs_1,Triacylglycerol synthesis
LPS2,Triacylglycerol synthesis
LPS4e,Triacylglycerol synthesis
MOGAT,Triacylglycerol synthesis
PPAP,Triacylglycerol synthesis
AGPAT1_1,Triacylglycerol synthesis
DGAT,Triacylglycerol synthesis
LPS,Triacylglycerol synthesis
LPS3,Triacylglycerol synthesis
2OXOADPTm,Tryptophan metabolism
3HAO,Tryptophan metabolism
5HOXINOXDA,Tryptophan metabolism
ACSRTNMT,Tryptophan metabolism
ALDD20xm,Tryptophan metabolism
FKYNH,Tryptophan metabolism
HACD1x,Tryptophan metabolism
KYN3OX,Tryptophan metabolism
KYNATESYN,Tryptophan metabolism
LTDCL,Tryptophan metabolism
MELATN23DOX,Tryptophan metabolism
MELATNOX,Tryptophan metabolism
QUILSYN,Tryptophan metabolism
SRTNACT,Tryptophan metabolism
TRPHYDRO2,Tryptophan metabolism
TRPO2,Tryptophan metabolism
TRYPTAOX,Tryptophan metabolism
AM6SAD,Tryptophan metabolism
r0647,Tryptophan metabolism
RE1233C,Tryptophan metabolism
RE2426C,Tryptophan metabolism
RE2562C,Tryptophan metabolism
ACACT1r,Tryptophan metabolism
3HKYNAKGAT,Tryptophan metabolism
5HLTDL,Tryptophan metabolism
5HOXINDACTO2OX,Tryptophan metabolism
ACACT1m,Tryptophan metabolism
ALDD20x,Tryptophan metabolism
AMCOXO,Tryptophan metabolism
ECOAH1m,Tryptophan metabolism
ECOAH1x,Tryptophan metabolism
RE2349C,Tryptophan metabolism
RE2439C,Tryptophan metabolism
RE1711C,Tryptophan metabolism
GLUTCOADHm,Tryptophan metabolism
HACD1m,Tryptophan metabolism
HKYNH,Tryptophan metabolism
KYN,Tryptophan metabolism
KYNAKGAT,Tryptophan metabolism
LFORKYNHYD,Tryptophan metabolism
PCLAD,Tryptophan metabolism
r0239,Tryptophan metabolism
r0541,Tryptophan metabolism
5HOXINDACTOX,Tryptophan metabolism
RE0549C,Tryptophan metabolism
34DHXMANDACOX,Tyrosine metabolism
3MOXTYROX,Tyrosine metabolism
42A12BOOX,Tyrosine metabolism
4HOXPACDOX_NADP,Tyrosine metabolism
FALDH,Tyrosine metabolism
FUMAC,Tyrosine metabolism
H2O2syn,Tyrosine metabolism
IDHPOXOX2b,Tyrosine metabolism
IDHPOXOX3,Tyrosine metabolism
IDHPOXOX4,Tyrosine metabolism
IDHPOXOXb,Tyrosine metabolism
MACACI,Tyrosine metabolism
NRPPHRSULT,Tyrosine metabolism
SALMCOM,Tyrosine metabolism
SALMCOM2,Tyrosine metabolism
SFGTHi,Tyrosine metabolism
THYPX,Tyrosine metabolism
TRIODTHYSULT,Tyrosine metabolism
TYRASE,Tyrosine metabolism
TYRDOPO,Tyrosine metabolism
TYROXDAc,Tyrosine metabolism
RE0908C,Tyrosine metabolism
RE0912C,Tyrosine metabolism
RE0918C,Tyrosine metabolism
RE2122C,Tyrosine metabolism
RE2130C,Tyrosine metabolism
RE1919C,Tyrosine metabolism
RE2296C,Tyrosine metabolism
RE3201C,Tyrosine metabolism
SUCACETATc,Tyrosine metabolism
VANILLACc,Tyrosine metabolism
UDPG3DOPA,Tyrosine metabolism
34DHPEAR,Tyrosine metabolism
GGTe_1,Tyrosine metabolism
DOPACCL,Tyrosine metabolism
DOPAOQCYS,Tyrosine metabolism
LACROX,Tyrosine metabolism
34DHOXPEGOX,Tyrosine metabolism
34DHPHAMT,Tyrosine metabolism
34DHALDD,Tyrosine metabolism
34DHPLACOX_NADP,Tyrosine metabolism
34DHXMANDACOX_NADP,Tyrosine metabolism
34HPPOR,Tyrosine metabolism
3HLYTCL,Tyrosine metabolism
3M4HDXPAC,Tyrosine metabolism
3MOX4HOXPGALDOX,Tyrosine metabolism
3MOX4HOXPGALDOX_NADP,Tyrosine metabolism
41R1H2MAE12BOOX,Tyrosine metabolism
41R2A1H12BOOX,Tyrosine metabolism
DCT,Tyrosine metabolism
DOPABMO_1,Tyrosine metabolism
DOPACHRMISO,Tyrosine metabolism
DOPAMT,Tyrosine metabolism
DOPAQNISO1,Tyrosine metabolism
DOPASULT,Tyrosine metabolism
RE1925C,Tyrosine metabolism
RE3198C,Tyrosine metabolism
RE1915C,Tyrosine metabolism
RE1916C,Tyrosine metabolism
RE1918C,Tyrosine metabolism
RE1921C,Tyrosine metabolism
RE1923C,Tyrosine metabolism
TYRTA,Tyrosine metabolism
TYMc,Tyrosine metabolism
DOPAc,Tyrosine metabolism
DOPASULT4,Tyrosine metabolism
UDPG4DOPA,Tyrosine metabolism
TYRDOPOX,Tyrosine metabolism
DOPACHRMDC,Tyrosine metabolism
CYSGLYPTASEe_1,Tyrosine metabolism
DOPAOQNOX,Tyrosine metabolism
NADPQNOXR,Tyrosine metabolism
NADQNOXR,Tyrosine metabolism
DACT,Tyrosine metabolism
DACGST,Tyrosine metabolism
TYRDHINDOX,Tyrosine metabolism
HMR_4702,Tyrosine metabolism
HGNTOR,Tyrosine metabolism
MAOLNOR,Tyrosine metabolism
MAOX,Tyrosine metabolism
NORANMT,Tyrosine metabolism
TYMSULT,Tyrosine metabolism
TYR3MO2,Tyrosine metabolism
TYRCBOX,Tyrosine metabolism
TYRDOPO3,Tyrosine metabolism
TYRTAim,Tyrosine metabolism
RE0916C,Tyrosine metabolism
RE3095C,Tyrosine metabolism
ACTYRm,Tyrosine metabolism
SUCACETATALTc,Tyrosine metabolism
SUCACETOc,Tyrosine metabolism
VANILPYRc,Tyrosine metabolism
NACVANALAm,Tyrosine metabolism
34HPLFM,Ubiquinone synthesis
4HBZCOAFm,Ubiquinone synthesis
4HBZFm,Ubiquinone synthesis
COQ3m,Ubiquinone synthesis
COQ6m,Ubiquinone synthesis
COQ7m,Ubiquinone synthesis
DHDPBMTm,Ubiquinone synthesis
HBZOPT10m,Ubiquinone synthesis
T4HCINNMFM,Ubiquinone synthesis
HMR_6907,Ubiquinone synthesis
HMR_6908,Ubiquinone synthesis
HMR_6909,Ubiquinone synthesis
3DPHBH1,Ubiquinone synthesis
3DPHBH2,Ubiquinone synthesis
COQ5m,Ubiquinone synthesis
COUCOAFm,Ubiquinone synthesis
DPHMBDCm,Ubiquinone synthesis
HMR_6910,Ubiquinone synthesis
ACODA,Urea cycle
CK_cho,Urea cycle
CREATtmdiffir,Urea cycle
CRTNsyn_cho,Urea cycle
G5SDym,Urea cycle
GACMTRc,Urea cycle
GLYAMDTRc,Urea cycle
OCBTm,Urea cycle
PCREATtmdiffir,Urea cycle
UREAtm,Urea cycle
r0074,Urea cycle
r0086,Urea cycle
r0156,Urea cycle
RE0689E,Urea cycle
RE0690E,Urea cycle
RE0691C,Urea cycle
RE2034C,Urea cycle
RE1898C,Urea cycle
SPMDAT1,Urea cycle
SPMDAT2,Urea cycle
RE2644C,Urea cycle
RE3367E,Urea cycle
ARGN,Urea cycle
G5SADs,Urea cycle
ACGSm,Urea cycle
ARGNm,Urea cycle
CKc_cho,Urea cycle
RE1897C,Urea cycle
SPMS,Urea cycle
ORNDC,Urea cycle
GLU5Km,Urea cycle
ORNTArm,Urea cycle
SARDHm,Urea cycle
SPRMS,Urea cycle
CPS_m,Urea cycle
r0085,Urea cycle
r0157,Urea cycle
RE0688E,Urea cycle
RE0827E,Urea cycle
RE0828E,Urea cycle
ACACT10m,"Valine, leucine, and isoleucine metabolism"
ACOAD10m,"Valine, leucine, and isoleucine metabolism"
ACOAD8m,"Valine, leucine, and isoleucine metabolism"
ACOAD9m,"Valine, leucine, and isoleucine metabolism"
ECOAH12m,"Valine, leucine, and isoleucine metabolism"
ECOAH9m,"Valine, leucine, and isoleucine metabolism"
HACD9m,"Valine, leucine, and isoleucine metabolism"
ILETAm,"Valine, leucine, and isoleucine metabolism"
LEUTAm,"Valine, leucine, and isoleucine metabolism"
MMCDm,"Valine, leucine, and isoleucine metabolism"
MMEm,"Valine, leucine, and isoleucine metabolism"
MMMm,"Valine, leucine, and isoleucine metabolism"
MMSAD1m,"Valine, leucine, and isoleucine metabolism"
MMTSADm,"Valine, leucine, and isoleucine metabolism"
OIVD2m,"Valine, leucine, and isoleucine metabolism"
r0571,"Valine, leucine, and isoleucine metabolism"
r0669,"Valine, leucine, and isoleucine metabolism"
ACLEUm,"Valine, leucine, and isoleucine metabolism"
LEUTA,"Valine, leucine, and isoleucine metabolism"
VALTA,"Valine, leucine, and isoleucine metabolism"
3HIVAcm,"Valine, leucine, and isoleucine metabolism"
2H3MVc,"Valine, leucine, and isoleucine metabolism"
2HIVc,"Valine, leucine, and isoleucine metabolism"
2M3HBUc,"Valine, leucine, and isoleucine metabolism"
3H3MGLTc,"Valine, leucine, and isoleucine metabolism"
3MGLUTRc,"Valine, leucine, and isoleucine metabolism"
3AIBTm,"Valine, leucine, and isoleucine metabolism"
3HBCOAHLm,"Valine, leucine, and isoleucine metabolism"
